section,company,date,ref,stage,status,party,vehicle_no,transporter,destination,item_or_doc,qty,uom,litres,hours,days,count,verified,evidence,note
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-29,ARV-20260829-0001,,DEPARTED,,DL01LAR2914,,,,,,,3.5,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,"JIVO_MART,JIVO_OIL",2026-08-27,ARV-20260827-0023,,DEPARTED,,HR69F7125,,,,,,,3.33,,2,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0022,,DEPARTED,,DL01LAT0779,,,,,,,2.1,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_OIL,2026-08-27,ARV-20260827-0021,,DEPARTED,,HR58B8911,,,,,,,3.34,,0,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-27,ARV-20260827-0020,,DEPARTED,,HR63F7881,,,,,,,8.3,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_OIL,2026-08-27,ARV-20260827-0019,,DEPARTED,,HR38AB1883,,,,,,,6.15,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0018,,DEPARTED,,DL01LAQ7967,,,,,,,1.5,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_OIL,2026-08-27,ARV-20260827-0017,,DEPARTED,,HR67C1036,,,,,,,4.27,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0016,,DEPARTED,,DL01LAM0715,,,,,,,2.26,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_OIL,2026-08-27,ARV-20260827-0015,,DEPARTED,,HR67C8170,,,,,,,4.68,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-27,ARV-20260827-0014,,DEPARTED,,RJ10GB2681,,,,,,,9.54,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0013,,DEPARTED,,DL01LAQ1226,,,,,,,1.45,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-27,ARV-20260827-0012,,DEPARTED,,RJ11GB8965,,,,,,,7.67,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0011,,DEPARTED,,DL01LAT3914,,,,,,,1.32,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-27,ARV-20260827-0010,,DEPARTED,,DL01LY5728,,,,,,,3.12,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0009,,DEPARTED,,DL01LAM1528,,,,,,,2.04,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0008,,DEPARTED,,DL01LAR7060,,,,,,,2.3,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0007,,DEPARTED,,DL01LAC8007,,,,,,,2.18,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0006,,DEPARTED,,DL01LAR0929,,,,,,,1.62,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,"JIVO_BEVERAGES,JIVO_MART",2026-08-27,ARV-20260827-0005,,DEPARTED,,DL01LAT2433,,,,,,,2.49,,2,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-27,ARV-20260827-0004,,DEPARTED,,HR63F5194,,,,,,,6.35,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0003,,DEPARTED,,DL01LAN4204,,,,,,,2.25,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0002,,DEPARTED,,DL01MB2623,,,,,,,1.54,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-27,ARV-20260827-0001,,DEPARTED,,DL01LX3089,,,,,,,1.37,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-26,ARV-20260826-0022,,DEPARTED,,DL01LAQ7967,,,,,,,1.01,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_OIL,2026-08-26,ARV-20260826-0021,,DEPARTED,,HR67D0359,,,,,,,1.98,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-26,ARV-20260826-0020,,DEPARTED,,DL01LAD9094,,,,,,,0.98,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-26,ARV-20260826-0019,,DEPARTED,,DL01LAM1528,,,,,,,2.51,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-26,ARV-20260826-0018,,DEPARTED,,DL01LAM0715,,,,,,,2.09,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-26,ARV-20260826-0017,,DEPARTED,,DL01LAQ4445,,,,,,,0.77,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,"JIVO_MART,JIVO_OIL",2026-08-26,ARV-20260826-0016,,DEPARTED,,DL01LAQ9317,,,,,,,1.45,,2,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_OIL,2026-08-26,ARV-20260826-0015,,DEPARTED,,HR55BD0711,,,,,,,3.97,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-26,ARV-20260826-0014,,DEPARTED,,HR63F7981,,,,,,,2.13,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-26,ARV-20260826-0013,,DEPARTED,,DL01LX3089,,,,,,,1.37,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,"JIVO_BEVERAGES,JIVO_OIL",2026-08-26,ARV-20260826-0012,,DEPARTED,,HR69E9959,,,,,,,5.69,,2,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-26,ARV-20260826-0011,,DEPARTED,,DL01MB2623,,,,,,,4.9,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-26,ARV-20260826-0010,,DEPARTED,,DL01LAR0929,,,,,,,1.33,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_OIL,2026-08-26,ARV-20260826-0009,,DEPARTED,,DL01LY5728,,,,,,,3.11,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-26,ARV-20260826-0008,,DEPARTED,,DL01LAN0395,,,,,,,1.88,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-26,ARV-20260826-0007,,DEPARTED,,DL01LAQ1226,,,,,,,2.03,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-26,ARV-20260826-0006,,DEPARTED,,DL01LAN4065,,,,,,,1.58,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_OIL,2026-08-26,ARV-20260826-0005,,DEPARTED,,DL01LAT3914,,,,,,,1.65,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-26,ARV-20260826-0004,,DEPARTED,,DL01MA6176,,,,,,,2.32,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-26,ARV-20260826-0003,,DEPARTED,,RJ14GQ3748,,,,,,,5.68,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-26,ARV-20260826-0002,,DEPARTED,,NL01AJ0490,,,,,,,5.13,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-26,ARV-20260826-0001,,DEPARTED,,DL01LAR2914,,,,,,,1.04,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0029,,DEPARTED,,DL01LAN4204,,,,,,,1.73,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0028,,DEPARTED,,DL01LAQ4445,,,,,,,1.64,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_OIL,2026-08-25,ARV-20260825-0027,,DEPARTED,,DL01GE3044,,,,,,,4.23,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-25,ARV-20260825-0026,,DEPARTED,,RJ40GA7332,,,,,,,20.8,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,"JIVO_BEVERAGES,JIVO_OIL",2026-08-25,ARV-20260825-0025,,DEPARTED,,HR67C4904,,,,,,,2.8,,2,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0024,,DEPARTED,,DL01LAQ7967,,,,,,,1.33,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_OIL,2026-08-25,ARV-20260825-0023,,DEPARTED,,HR67E7648,,,,,,,6.29,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,"JIVO_BEVERAGES,JIVO_OIL",2026-08-25,ARV-20260825-0022,,DEPARTED,,DL01LX3089,,,,,,,1.51,,2,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,"JIVO_BEVERAGES,JIVO_OIL",2026-08-25,ARV-20260825-0021,,DEPARTED,,HP16AA2094,,,,,,,2.9,,2,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-25,ARV-20260825-0020,,DEPARTED,,HR67C1036,,,,,,,7.5,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0019,,DEPARTED,,DL01LAQ1226,,,,,,,1.05,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-25,ARV-20260825-0018,,DEPARTED,,HR63F1109,,,,,,,9.44,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-25,ARV-20260825-0017,,DEPARTED,,DL01MA8487,,,,,,,5.8,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0016,,DEPARTED,,DL01LX3089,,,,,,,3.12,,0,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0015,,DEPARTED,,DL01LAR0929,,,,,,,0.99,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0014,,DEPARTED,,DL01MB2623,,,,,,,2.37,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0013,,DEPARTED,,DL01LAR7060,,,,,,,1.29,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0012,,DEPARTED,,DL01LY5728,,,,,,,1.25,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-25,ARV-20260825-0011,,DEPARTED,,RJ11GD2770,,,,,,,7.09,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-25,ARV-20260825-0010,,DEPARTED,,HR45D6271,,,,,,,4.54,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-25,ARV-20260825-0009,,DEPARTED,,NL07AA7263,,,,,,,3.5,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-25,ARV-20260825-0008,,DEPARTED,,RJ14GU6844,,,,,,,7.0,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0007,,DEPARTED,,DL01LAN4065,,,,,,,1.23,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0006,,DEPARTED,,DL01LAM1528,,,,,,,1.16,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0005,,DEPARTED,,DL01LAR2914,,,,,,,1.22,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0004,,DEPARTED,,DL01LAQ4445,,,,,,,1.07,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0003,,DEPARTED,,DL01LAN0395,,,,,,,1.07,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-25,ARV-20260825-0002,,DEPARTED,,DL01LAM0715,,,,,,,1.05,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-25,ARV-20260825-0001,,DEPARTED,,DL01LAT2433,,,,,,,3.16,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-24,ARV-20260824-0022,,DEPARTED,,DL01LAD9094,,,,,,,1.24,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-24,ARV-20260824-0021,,DEPARTED,,HR67E3663,,,,,,,3.06,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-24,ARV-20260824-0020,,DEPARTED,,DL01LAR9378,,,,,,,0.85,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-24,ARV-20260824-0019,,DEPARTED,,DL01LAL8085,,,,,,,1.28,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_OIL,2026-08-24,ARV-20260824-0018,,DEPARTED,,HR67D9270,,,,,,,2.53,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-24,ARV-20260824-0017,,DEPARTED,,HR63F7981,,,,,,,3.96,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_MART,2026-08-24,ARV-20260824-0016,,DEPARTED,,HR67C1036,,,,,,,2.5,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-24,ARV-20260824-0015,,DEPARTED,,DL01LAN4204,,,,,,,2.42,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-24,ARV-20260824-0014,,DEPARTED,,DL01LAN3959,,,,,,,3.08,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-24,ARV-20260824-0013,,DEPARTED,,DL01LAQ1226,,,,,,,2.3,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-24,ARV-20260824-0012,,DEPARTED,,DL01LAQ4445,,,,,,,1.59,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-24,ARV-20260824-0011,,DEPARTED,,DL01LAQ7967,,,,,,,4.63,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
TRUCK_TURNAROUND,JIVO_BEVERAGES,2026-08-24,ARV-20260824-0010,,DEPARTED,,DL01LAT3914,,,,,,,1.32,,1,VERIFIED,GET /gate-core/arrivals/ (newest 200 only),gate-in to departed_at for one physical truck. count = number of dockings on it.
