grain,source_endpoint,plan_month,month_label,month_absid,upload_id,version,is_latest,uploaded_by,uploaded_at,source_file,source_row,row_id,item_code,sap_item_exists,sap_item_name,sap_u_sub_group,sap_u_type,sap_u_variety,sap_inventory_uom,sap_qty_on_stock,brand,head,category,sub_category,sku,per_ltrs,ltrs_per_box,case_pack,commodity_monthly,commodity_w1,commodity_w2,commodity_w3,commodity_w4,premium_monthly,premium_w1,premium_w2,premium_w3,premium_w4,ecom_planning,monthly_planning,total_planning,quantity
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,260456.0
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,181150.0
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,75333.0
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,57200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,47000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,24500.0
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,20000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,17200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,SESAME,,,,,,,SESAME,,,,,,,,,,,,,,,,,,,10000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,2801.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,383717.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,311236.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,302575.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,184467.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,79978.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,67400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,52610.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,31000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,SESAME,,,,,,,SESAME,,,,,,,,,,,,,,,,,,,20100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,20000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,17300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=17,2026-01-01,OIL Monthly Production Planning for the JANUARY Month 2026,17,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,4902.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,378547.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,318433.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,290175.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,183234.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,78033.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,58600.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,48000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,SESAME,,,,,,,SESAME,,,,,,,,,,,,,,,,,,,20100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,20000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,9300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,7000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=18,2026-02-01,Oil Production Planning for the month of FEB 26,18,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,1401.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,382547.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,318433.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,290175.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,167734.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,78033.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,58600.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,51200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,SESAME,,,,,,,SESAME,,,,,,,,,,,,,,,,,,,21100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,20000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,9300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,7000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=19,2026-03-01,OIL Monthly Production Planning for the MARCH Month 2026,19,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,1401.0
sub_group,GET /sap-sync/monthly-planning/?monthId=20,2026-04-01,OIL Monthly Production Planning for the APRIL Month 2026,20,,,,SAP UserSign 22,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,396331.0
sub_group,GET /sap-sync/monthly-planning/?monthId=20,2026-04-01,OIL Monthly Production Planning for the APRIL Month 2026,20,,,,SAP UserSign 22,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,290975.0
sub_group,GET /sap-sync/monthly-planning/?monthId=20,2026-04-01,OIL Monthly Production Planning for the APRIL Month 2026,20,,,,SAP UserSign 22,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,258333.0
sub_group,GET /sap-sync/monthly-planning/?monthId=20,2026-04-01,OIL Monthly Production Planning for the APRIL Month 2026,20,,,,SAP UserSign 22,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,180567.0
sub_group,GET /sap-sync/monthly-planning/?monthId=20,2026-04-01,OIL Monthly Production Planning for the APRIL Month 2026,20,,,,SAP UserSign 22,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,79283.0
sub_group,GET /sap-sync/monthly-planning/?monthId=20,2026-04-01,OIL Monthly Production Planning for the APRIL Month 2026,20,,,,SAP UserSign 22,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,75700.0
sub_group,GET /sap-sync/monthly-planning/?monthId=20,2026-04-01,OIL Monthly Production Planning for the APRIL Month 2026,20,,,,SAP UserSign 22,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,59000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=20,2026-04-01,OIL Monthly Production Planning for the APRIL Month 2026,20,,,,SAP UserSign 22,,,,,,n/a,,SESAME,,,,,,,SESAME,,,,,,,,,,,,,,,,,,,21100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=20,2026-04-01,OIL Monthly Production Planning for the APRIL Month 2026,20,,,,SAP UserSign 22,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,20000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=20,2026-04-01,OIL Monthly Production Planning for the APRIL Month 2026,20,,,,SAP UserSign 22,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,9300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=20,2026-04-01,OIL Monthly Production Planning for the APRIL Month 2026,20,,,,SAP UserSign 22,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,2000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,411803.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,355467.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,285673.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,211161.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,206700.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,89972.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,68034.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,18268.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,SESAME,,,,,,,SESAME,,,,,,,,,,,,,,,,,,,9100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,8092.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,5200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,RICE,,,,,,,RICE,,,,,,,,,,,,,,,,,,,5000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=21,2026-04-01,REVSIED MONTHLY PLANNING,21,,,,SAP UserSign 22,,,,,,n/a,,TEA,,,,,,,TEA,,,,,,,,,,,,,,,,,,,5000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,445571.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,332815.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,318547.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,308700.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,207243.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,91767.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,44502.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,20000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,SESAME,,,,,,,SESAME,,,,,,,,,,,,,,,,,,,14100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,8092.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,2000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=22,2026-05-01,OIL Monthly Production Planning for the MAY Month 2026,22,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,1050.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,946174.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,378734.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,354236.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,332982.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,198265.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,145400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,101300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,51100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,21972.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,SESAME,,,,,,,SESAME,,,,,,,,,,,,,,,,,,,13300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,2307.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,EXTRA VIRGIN,,,,,,,EXTRA VIRGIN,,,,,,,,,,,,,,,,,,,2000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=24,2026-06-01,OIL Monthly Production Planning for the June Month 2026,24,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,750.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,940174.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,394734.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,351203.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,332982.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,199265.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,145400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,101300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,53223.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,21972.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,SESAME,,,,,,,SESAME,,,,,,,,,,,,,,,,,,,12300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,2307.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,EXTRA VIRGIN,,,,,,,EXTRA VIRGIN,,,,,,,,,,,,,,,,,,,2000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=42,2026-07-01,OIL Monthly Production Planning for the JULY Month 2026,42,,,,SAP UserSign 22,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,750.0
sub_group,GET /sap-sync/monthly-planning/?monthId=43,2026-08-01,OIL Monthly Production Planning for the Aug Month 2026,43,,,,SAP UserSign 22,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,1133224.0
